"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Eagle Summit","960	","Alaska","SNOTEL","Yukon-Koyukuk","3650","65.48588","-145.41212","190804010801	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","18",,,"164","200","95","86","112","9","89","3","18",,,,"11","9","4","23","2008","2016","20"
"East Boulder Mine","1105	","Montana","SNOTEL","Sweet Grass","6335","45.50381","-110.08019","100700020701	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","12",,,"109","120","75","41","46","2","69","5","10",,,,"11","10","6","17","2013","2017","14"
"East Palmer","953	","Alaska","SNOTEL","Matanuska-Susitna","230","61.59858","-149.09637","190204020709	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","17",,,"189","340","100","106","106","12","100","1","3","Highest",,,"9","5","5","17","2020, 2021","2022","3"
"East Rim Divide","460	","Wyoming","SNOTEL","Sublette","7930","43.13097","-110.2023","170401030203	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"29","26","21","52","2021","2017","10"
"East Willow Creek","461	","Utah","SNOTEL","Grand","8302","39.31213","-109.53179","140600060205	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","27",,,"129","123","75","73","77","5","78","5","15",,,,"21","22","4","40","2018","2005","19"
"Easy Pass","998	","Washington","SNOTEL","Whatcom","5270","48.85933","-121.43895","171100010101	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","124",,,"112","105","56","57","57","6","60","3","4",,,,"111","118","51","152","2015","2013","6"
"Ebbetts Pass","462	","California","SNOTEL","Alpine","8661","38.5497","-119.80468","160502010104	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","52",,,"102","100","69","51","52","0","52","11","11",,,,"51","52","0","98","2012","2005","22"
"Echo Lake","936	","Colorado","SNOTEL","Clear Creek","10600","39.65627","-105.59345","101900020801	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","8",,,"57","62","80","15","19","-5","23","18","4",,,,"14","13","4","32","2018","2007","23"
"Echo Peak","463	","California","SNOTEL","El Dorado","7653","38.849","-120.0795","160501010303	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","72",,,"136","129","74","69","74","16","74","6","15",,,,"53","56","2","107","2012","2005","20"
"Eilertson Meadows","464	","Oregon","SNOTEL","Baker","5510","44.86887","-118.11387","170502030404	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","30",,,"143","130","83","83","88","7","89","3","17",,,,"21","23","4","40","2018","2017","19"
"El Diente Peak","465	","Colorado","SNOTEL","Dolores","10000","37.78617","-108.02155","140300020202	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","33",,,"106","122","67","46","59","6","62","9","14",,,,"31","27","17","57","2012, 2018","2008","22"
"Elbow Lake","910	","Washington","SNOTEL","Whatcom","3040","48.69092","-121.90893","171100040401	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","60",,,"111","130","90","54","53","14","62","10","16",,,,"54","46","9","109","2015","2008","25"
"Elk Butte","466	","Idaho","SNOTEL","Clearwater","5690","46.83998","-116.12233","170603080701	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","68",,,"105","111","91","65","63","7","82","5","18",,,,"65","61","37","191","2012","2000","23"
"Elk Cabin","921	","New Mexico","SNOTEL","Santa Fe","8210","35.7043","-105.80675","130202010102	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","7",,,"117","117","54","16","50","1","60","9","12",,,,"6","6","0","18","2006, 2014","2016","21"
"Elk Peak","1106	","Montana","SNOTEL","Meagher","7600","46.4845","-110.7125","100402010203	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","33",,,"92","87","100","45","49","-5","38","9","5",,,,"36","38","19","50","2012","2014","14"
"Elk Peak SC","536	","Montana","SNOLITE","Meagher","8000","46.47642","-110.72065","100301030104	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","20",,,"77","87","91","36","36","-3","0","3","1","Lowest",,,"26","23","20","34","2022","2020","3"
"Elk River","467	","Colorado","SNOTEL","Routt","8700","40.84781","-106.96871","140500010206	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","47",,,"127","138","90","60","71","13","83","4","16",,,,"37","34","24","53","2012","2017","19"
"Elkhart Park G.S.","468	","Wyoming","SNOTEL","Sublette","9400","43.00657","-109.75893","140401020103	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","25",,,"96","100","81","54","57","0","83","2","4","2nd Highest",,,"26","25","20","46","2021","2017","7"
"Elkhead Divide","1252	","Colorado","SNOTEL","Routt","8780","40.79649","-107.10122","140500010601	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","50",,,"122","125","88","74","70","10","80","2","5","2nd Highest",,,"41","40","27","59","2021","2017","6"
"Elliot Ridge","1120	","Colorado","SNOTEL","Summit","10520","39.864","-106.4246","140100020602	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","51",,,"150","159","86","66","73","19","100","1","13","Highest",,,"34","32","20","51","2018","2022","13"
"Emery Creek","469	","Montana","SNOTEL","Flathead","4350","48.43412","-113.93725","170102090703	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","30",,,"91","94","88","58","60","-2","39","12","7",,,,"33","32","18","48","2012","2014","19"
"Emigrant Springs","470	","Oregon","SNOTEL","Umatilla","3800","45.55808","-118.45383","170701030501	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","20",,,"167","250","61","77","83","12","80","5","17",,,,"12","8","1","30","2012","2011","21"
"Emigrant Summit","471	","Idaho","SNOTEL","Bear Lake","7390","42.36055","-111.56085","160102020206	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","41",,,"100","114","93","58","58","5","68","7","13",,,,"41","36","20","77","2012","2017","20"
"Esther Island","1071	","Alaska","SNOTEL","Valdez-Cordova","50","60.798","-148.0857","190202011605	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","37",,,"285","285","90","86","77","24","100","1","7","Highest",,,"13","13","0","37","2014, 2016","2022","7"
"Evening Star","472	","Wyoming","SNOTEL","Park","9200","44.65258","-109.78422","100700060301	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","65",,,"110","112","93","68","74","7","78","5","15",,,,"59","58","45","82","2019","2018","19"
"Exit Glacier","1092	","Alaska","SNOTEL","Kenai Peninsula","400","60.19033","-149.62117","190202020508	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","35",,,"146","206","100","67","90","18","80","3","9",,,,"24","17","4","55","2015","2012","11"
"Fallen Leaf","473	","California","SNOTEL","El Dorado","6242","38.93403","-120.0545","160501010401	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","30",,,"188","250","56","86","94","18","86","4","19",,,,"16","12","0","47","2015, 2018","2005","22"
"Farmington","474	","Utah","SNOTEL","Davis","7902","40.97462","-111.80975","160201020502	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","53",,,"100","102","90","52","55","1","58","11","14",,,,"53","52","23","87","2012","2004","25"
"Farmington Lower","1054	","Utah","SNOTEL","Davis","6779","40.992","-111.81702","160201020502	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","30",,,"81","83","88","45","50","-6","39","12","7",,,,"37","36","17","76","2018","2004","19"
"Farnsworth Lake","475	","Utah","SNOTEL","Sevier","9623","38.77246","-111.67662","160300030405	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","47",,,"124","124","70","55","64","9","84","5","22",,,,"38","38","26","59","2021","1997, 2008","26"
"Farson 2NNE","3170	","Wyoming","ACIS","Sweetwater","6590","42.11666","-109.43333","140401040306	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"3","2","0","12","2012, 2015, 2018, more","1993","44"
"Fawn Creek","476	","Nevada","SNOTEL","Elko","7031","41.82098","-116.10153","170501040304	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","27",,,"90","90","82","49","50","-3","21","16","5",,,,"30","30","9","46","2012","2004","20"
"Fernie","2850	","British Columbia","ACIS","	","3290","49.5","-115.05","170101060804	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"15","16","0","27","1981","1997","30"
"Fielding Lake","1268	","Alaska","SNOTEL","Valdez-Cordova","3000","63.20267","-145.6305","190803040302	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"25","22","12","46","2017","2020","7"
"Finley Corrals AM","1274	","Oregon","SNOLITE","Lake","5950","42.45988","-120.78508","180102020402	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","27",,,"90","93","84","54","56","-2","33","5","2","2nd Lowest",,,"30","29","6","53","2018","2017","7"
"Fish Ck","1305	","Idaho","SNOTEL","Blaine","6330","43.55542","-113.71924","170402210401	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","31",,,"100","100","76",,,"0",,"1","1",,,,"31","31","31","31","2022","2022","1"
"Fish Creek","477	","Oregon","SNOTEL","Harney","7660","42.70992","-118.6321","171200030107	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"43","42","18","69","2012","2006","24"
"Fish Lake","478	","Washington","SNOTEL","Kittitas","3430","47.53565","-121.08553","170300010102	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"48","47","23","87","2005","2008","21"
"Fish Lake Utah","1149	","Utah","SNOTEL","Sevier","8798","38.50455","-111.76693","140700030108	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","24",,,"133","133","80","73","71","6","82","3","9",,,,"18","18","5","31","2012","2016","12"
"Fish Lk.","479	","Oregon","SNOTEL","Jackson","4660","42.3801","-122.34943","171003070801	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","28",,,"122","117","70","67","64","4","60","7","10",,,,"23","24","2","53","2012, 2018","2008","16"
"Fisher Creek","480	","Montana","SNOTEL","Park","9100","45.06235","-109.94488","100700060202	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","69",,,"105","103","95","62","60","2","61","10","15",,,,"66","67","38","93","2001","2018","24"
"Five Points Lake","481	","Utah","SNOTEL","Duchesne","10943","40.71785","-110.46721","140600030701	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","41",,,"108","117","87","61","66","6","75","6","15",,,,"38","35","20","90","2010","2005","21"
"Flattop Mtn.","482	","Montana","SNOTEL","Flathead","6300","48.80225","-113.85713","170102070501	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","86",,,"105","108","95","63","62","6","65","8","14",,,,"82","80","59","104","2016","2008","21"
"Flower Mountain","1285	","Alaska","SNOTEL","Haines","2510","59.39617","-136.28123","190103031206	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","57",,,"104","127","100","65","70","12","75","2","4","2nd Highest",,,"55","45","32","100","2018","2021","5"
"Fontenelle Dam","3396	","Wyoming","ACIS","Lincoln","6480","41.98333","-110.06666","140401030602	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"2","1","0","23","2015, 2018, 2021, more","1993","31"
"Fool Creek","1186	","Colorado","SNOTEL","Grand","11150","39.8687","-105.8675","140100010203	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"38","36","27","52","2013","2017","10"
"Forestdale Creek","1049	","California","SNOTEL","Alpine","8017","38.68245","-119.9597","160502010301	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","64",,,"121","119","70","59","62","10","67","7","13",,,,"53","54","5","106","2012","2005","19"
"Fort Valley","1121	","Arizona","SNOTEL","Coconino","7350","35.26806","-111.74486","150200150102	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","6",,,"120","150","55","40","40","2","69","5","10",,,,"5","4","0","15","2012, 2021","2009","14"
"Fort Yukon","961	","Alaska","SNOTEL","Yukon-Koyukuk","430","66.5705","-145.24553","190705062100	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","20",,,"154","167","91","100","100","8","100","1","18","Highest",,,"13","12","6","20","2013","2005, 2012, 2022","20"
"Fourmile Lake","483	","Oregon","SNOTEL","Klamath","5970","42.43933","-122.2288","180102030202	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","42",,,"95","89","79","55","49","-5","43","14","11",,,,"44","47","10","73","2014","2016","24"
"Franklin Basin","484	","Idaho","SNOTEL","Franklin","8140","42.0505","-111.6012","160102020501	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","55",,,"122","138","90","62","69","15","78","6","18",,,,"45","40","25","81","2010","2017","24"
"Fredonyer Peak","1277	","California","SNOTEL","Lassen","7208","40.68799","-120.60805","180800030304	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","25",,,"132","139","56","60","78","7","80","2","5","2nd Highest",,,"19","18","0","37","2018","2017","6"
"Fremont Pass","485	","Colorado","SNOTEL","Summit","11400","39.37991","-106.19681","140100020301	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","40",,,"105","100","87","41","54","0","53","8","9",,,,"38","40","22","52","2013","2017","16"
"Frisco Divide","486	","New Mexico","SNOTEL","Catron","8000","33.73646","-108.94502","150400040303	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","3",,,"60","50","50","21","23","-3","40","13","7",,,,"5","6","0","13","2017, 2018, 2021, more","2008","21"
"Frohner Meadow","487	","Montana","SNOTEL","Jefferson","6480","46.43545","-112.19277","100301011305	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","19",,,"100","95","90","54","59","-1","47","11","9",,,,"19","20","9","26","2003","2012","20"
"Frostbite Bottom","641	","Alaska","SNOTEL","Matanuska-Susitna","2700","61.74722","-149.2688","190205051202	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","34",,,"103","100","92","46","46","0","50","2","2",,,,"33","34","26","40","2021","2020","3"
"Fry","488	","Arizona","SNOTEL","Coconino","7200","35.07297","-111.84374","150602020501	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","16",,,"107","100","84","53","53","0","58","9","11",,,,"15","16","0","31","2006","2020","20"
"Fry Canyon","1262	","Nevada","SNOTEL","Elko","6798","41.57022","-115.93645","160401020101	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","2",,,"20","25","22","11","12","-6","14","7","1","Lowest",,,"10","8","2","24","2021, 2022","2017","8"
"GBRC HQ","1221	","Utah","SNOTEL","Sanpete","8801","39.32019","-111.48827","160300040307	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","31",,,"115","107","70","60","65","2","89","2","8","2nd Highest",,,"27","29","11","39","2018","2017","10"
"GBRC Meadows","1222	","Utah","SNOTEL","Sanpete","9858","39.30229","-111.45383","160300040307	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","46",,,"128","124","71","68","77","9","89","2","9","2nd Highest",,,"36","37","24","50","2021","2017","10"
"Galena","489	","Idaho","SNOTEL","Blaine","7470","43.87722","-114.6725","170402190101	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","49",,,"126","136","91","79","79","13","75","5","13",,,,"39","36","23","64","2010","2017","17"
"Galena AK","429	","Alaska","SNOTEL","Yukon-Koyukuk","410","64.69662","-156.71497","190902051104	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","22",,,"116","110","88","71","71","2","67","2","3","2nd Highest",,,"19","20","13","23","2021","2020","4"
"Galena Summit","490	","Idaho","SNOTEL","Blaine","8780","43.87497","-114.71363","170402190101	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","58",,,"129","138","91","78","83","16","88","4","23",,,,"45","42","28","80","2012","1997","26"
"Gallegos Peak","491	","New Mexico","SNOTEL","Taos","9800","36.19446","-105.55795","130201010502	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","19",,,"90","86","68","39","48","-3","30","15","6",,,,"21","22","2","39","2018","2016","21"
"Garden City Summit","1114	","Utah","SNOTEL","Cache","7705","41.9215","-111.4693","160102010106	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","41",,,"121","128","87","68","72","9","83","3","11",,,,"34","32","20","70","2010","2017","13"
"Gardner Peak","1066	","Utah","SNOTEL","Washington","8322","37.40083","-113.45988","150100080701	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","25",,,"114","139","58","52","51","7","65","7","12",,,,"22","18","9","44","2021","2005","18"
"Garfield R.S.","492	","Idaho","SNOTEL","Blaine","6560","43.6104","-113.9308","170402210301	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","27",,,"159","159","64","64","77","10","100","1","5","Highest",,,"17","17","4","27","2018","2022","5"
"Garita Peak","1173	","New Mexico","SNOTEL","Rio Arriba","10160","36.005","-106.54838","130202020201	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","17",,,"121","106","77","59","59","1","60","3","4",,,,"14","16","1","23","2018","2017","6"
"Garver Creek","918	","Montana","SNOTEL","Lincoln","4250","48.97523","-115.81915","170101030202	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"24","23","19","33","2003, 2015, 2016","2007","19"
"George Creek","1151	","Utah","SNOTEL","Box Elder","8964","41.91562","-113.41154","170402100401	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","45",,,"122","118","92","63","64","7","82","3","10",,,,"37","38","22","48","2021","2011, 2017","12"
"Gerber Reservoir","945	","Oregon","SNOTEL","Klamath","4890","42.2062","-121.1334","180102040508	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","5",,,"100","167","45","50","50","2","61","10","15",,,,"5","3","0","16","2012, 2015, 2018, more","2008","24"
"Giveout","493	","Idaho","SNOTEL","Bear Lake","6930","42.4132","-111.1663","160102010401	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","22",,,"105","105","88","59","59","1","67","3","5",,,,"21","21","8","40","2018","2017","7"
"Glacial Ridge","2050	","Minnesota","SCAN","Polk","1125","47.71667","-96.26667","090203030503	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"11","9","1","28","2007","2011","14"
"Glen Cove","1057	","Colorado","SNOTEL","Teller","11460","38.87583","-105.07367","110200030201	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"19","8","0","177","2013, 2018","2005","17"
"Gobblers Knob","962	","Alaska","SNOTEL","Yukon-Koyukuk","2030","66.745","-150.6675","190901020403	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","9",,,"180","225","50","64","64","5","88","3","15",,,,"5","4","0","15","2010, 2015, 2016","2014","17"
"Golconda","1195	","Nevada","SNOTEL","Humboldt","6616","40.88358","-117.58812","160401080102	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","18",,,"138","120","62","78","90","3","80","3","8",,,,"13","15","0","28","2015","2017","11"
"Gold Axe Camp","1159	","Washington","SNOTEL","Okanogan","5360","48.9516","-118.9864","170200021204	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","22",,,"105","110","92","58","58","2","73","4","8",,,,"21","20","14","36","2014","2013","12"
"Gold Basin","1304	","Utah","SNOTEL","San Juan","10076","38.46516","-109.26332","140300050401	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","44",,,"100","100","81",,,"0",,"1","1",,,,"44","44","44","44","2022","2022","1"
"Gold Center","494	","Oregon","SNOTEL","Grant","5410","44.7638","-118.3117","170702020202	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","22",,,"88","81","73","52","56","-5","29","13","6",,,,"25","27","7","39","2018","2006, 2017","18"
"Gold Mountain","1256	","Washington","SNOTEL","Ferry","4390","48.18934","-118.4559","170200011703	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","21",,,"105","105","95","58","55","1","57","4","5",,,,"20","20","9","32","2015","2021","8"
"Golden","3210	","British Columbia","ACIS","	","2583","51.3","-116.9833","170200170000	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"12","12","2","25","2006","1982","38"
"Gooseberry RS","495	","Utah","SNOTEL","Sevier","7944","38.80034","-111.68333","160300030405	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","22",,,"116","116","63","58","59","3","74","6","15",,,,"19","19","11","30","2014","2008","20"
"Gooseberry RS Up","1184	","Utah","SNOTEL","Sevier","8396","38.7882","-111.68892","160300030405	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"22","22","15","29","2014","2016","10"
"Government Camp","353402	","Oregon","ACIS","Clackamas","3980","45.3014","-121.7417","170800010201	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"37","34","0","120","1981, 1996","1952","67"
"Government Corrals","1250	","Oregon","SNOLITE","Harney","7400","42.04308","-118.3195","171200090201	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","26",,,"108","104","81","57","59","1","62","4","6",,,,"24","25","11","44","2018","2017","9"
"Graham Guard Sta.","496	","Idaho","SNOTEL","Elmore","5690","43.9538","-115.27387","170501110303	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","37",,,"119","132","86","80","80","9","79","6","19",,,,"31","28","8","81","2018","2000","25"
"Grand Targhee","1082	","Wyoming","SNOTEL","Teton","9260","43.77933","-110.92783","170402040202	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","71",,,"91","91","90","54","55","-7","33","11","5",,,,"78","78","52","106","2012","2017","16"
"Grandview","956	","Alaska","SNOTEL","Kenai Peninsula","1100","60.60832","-149.06313","190203021001	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","46",,,"102","100","81","51","51","0","46","8","7",,,,"45","46","4","87","2015","2021","14"
"Granite Creek","497	","Wyoming","SNOTEL","Teton","6770","43.34298","-110.43495","170401030304	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","38",,,"97","106","84","59","67","2","78","3","8",,,,"39","36","26","77","2021","2017","10"
"Granite Crk","963	","Alaska","SNOTEL","Southeast Fairbanks","1240","63.94382","-145.39993","190803031306	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","27",,,"225","245","84","93","135","16","100","1","20","Highest",,,"12","11","4","27","2019","2022","20"
"Granite Peak","498	","Nevada","SNOTEL","Humboldt","8503","41.67032","-117.56668","160401090601	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","46",,,"128","139","85","69","74","13","68","8","16",,,,"36","33","7","63","2012","2017","23"
"Grano Creek","2E07P	","British Columbia","Cooperator Snow Sensors","	","6148","49.55","-118.66667","170200020403	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"36","36","22","49","2001","1999","18"
"Grassy Lake","499	","Wyoming","SNOTEL","Teton","7265","44.12612","-110.83435","170402030202	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"63","62","46","84","2012","2017","19"
"Grave Creek","500	","Montana","SNOTEL","Flathead","4300","48.91453","-114.76663","170101010801	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"33","34","15","43","2016","2014, 2018","18"
"Grave Springs","501	","Wyoming","SNOTEL","Natrona","8550","43.46643","-107.23977","100902010103	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","14",,,"78","82","88","35","36","-3","22","15","4",,,,"18","17","9","28","2021","2014","19"
"Grayback","1058	","Colorado","SNOTEL","Rio Grande","11620","37.47033","-106.53783","130100020101	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","3",,,"14","16","33","4","6","-16","6","17","2","2nd Lowest",,,"22","19","2","60","2006","2008","18"
"Green Lake","502	","Washington","SNOTEL","Yakima","5920","46.54741","-121.17093","170300030101	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"43","42","25","68","2001, 2015","2007","24"
"Green Mountain","503	","Nevada","SNOTEL","Elko","8185","40.3848","-115.52757","160401030401	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","24",,,"75","75","71","44","43","-8","25","16","5",,,,"32","32","12","51","2012","2005","21"
"Green River","4065	","Wyoming","ACIS","Sweetwater","6090","41.53333","-109.46666","140401030610	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"1","1","0","3","2018","2020","4"
"Greenpoint","504	","Oregon","SNOTEL","Hood River","3310","45.62237","-121.70415","170701050603	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","54",,,"208","225","78","102","100","30","87","3","14",,,,"26","24","0","67","2014","2008","16"
"Grizzly Peak","505	","Colorado","SNOTEL","Summit","11100","39.64631","-105.86973","140100020201	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","46",,,"124","131","88","59","60","11","85","4","18",,,,"37","35","21","70","2013","2017","21"
"Gros Ventre Summit","506	","Wyoming","SNOTEL","Teton","8750","43.38939","-110.12943","170401020203	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","31",,,"100","97","91","60","62","-1","47","11","9",,,,"31","32","20","52","2010, 2019","2017","20"
"Grouse Camp","507	","Washington","SNOTEL","Kittitas","5390","47.28107","-120.48771","170300010401	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"36","32","18","59","2014","2006","18"
"Grouse Creek Divide","964	","Alaska","SNOTEL","Kenai Peninsula","700","60.25965","-149.34228","190203020902	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","27",,,"104","104","68","48","50","1","69","6","10",,,,"26","26","0","57","2015","2012","17"
"Gulkana River","2222	","Alaska","SNOTEL","Valdez-Cordova","1830","62.40962","-145.37513","190201020604	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","15",,,"125","107","100","65","62","1","100","1","3","Highest",,,"12","14","7","15","2019","2020, 2022","4"
"Gunsight Pass","944	","Wyoming","SNOTEL","Sublette","9820","43.38332","-109.87815","170401020102	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","36",,,"116","120","88","64","67","6","80","5","16",,,,"31","30","19","52","2010","2017","21"
"Gutz Peak","1065	","Utah","SNOTEL","Washington","6763","37.49617","-113.94235","150100100101	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","31",,,"182","172","86","89","103","13","94","2","17","2nd Highest",,,"17","18","3","36","2006","2005","18"
"Hagans Meadow","508	","California","SNOTEL","El Dorado","7742","38.8519","-119.9374","160501010302	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","44",,,"152","163","66","70","75","17","83","5","20",,,,"29","27","0","67","2012","2017","24"
"Hams Fork","509	","Wyoming","SNOTEL","Lincoln","7840","42.146","-110.67833","140401070504	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","27",,,"112","112","84","60","63","3","82","3","10",,,,"24","24","16","36","2012, 2018","2017","12"
"Hand Creek","510	","Montana","SNOTEL","Flathead","5035","48.30754","-114.84075","170102100304	","January 10, 2022, end of day ","1-11-2022, 08:05 AM MST","28",,,"117","112","93","67","64","3","80","5","15",,,,"24","25","13","34","2002","2009, 2011","21"
