"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Billie Creek Divide","344	","Oregon","SNOTEL","Klamath","5280","42.40717","-122.26617","180102030201	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","37",,,"97","100","71","58","55","0","53","10","9",,,,"38","37","7","72","2015","2016","20"
"Bird Creek","1155	","Nevada","SNOTEL","White Pine","7537","39.46138","-114.64863","160600081304	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","11",,,"122","122","61","69","69","2","70","4","7",,,,"9","9","2","20","2012, 2015","2016","11"
"Bison Lake","345	","Colorado","SNOTEL","Garfield","10880","39.76487","-107.35681","140100011401	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","52",,,"108","108","72","49","53","4","70","8","17",,,,"48","48","25","77","2018","2011","24"
"Bisson Creek","346	","Montana","SNOTEL","Lake","4920","47.68389","-113.99901","170102120602	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","18",,,"82","86","75","46","46","-3","26","15","5",,,,"22","21","5","32","2003","2012, 2015, 2018","20"
"Black Bear","347	","Montana","SNOTEL","Gallatin","8170","44.50832","-111.12803","100200070202	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"79","76","54","124","2021","1997","28"
"Black Flat-U.M. Ck","348	","Utah","SNOTEL","Sevier","9414","38.6799","-111.59765","140700030101	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","20",,,"87","80","69","51","50","-5","41","14","10",,,,"23","25","10","36","2000","2017","23"
"Black Mesa","1185	","Colorado","SNOTEL","Dolores","11580","37.78972","-108.18365","140300020103	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","49",,,"117","126","74","65","69","10","67","4","7",,,,"42","39","17","71","2018","2017","10"
"Black Mountain","1161	","Colorado","SNOTEL","Larimer","8920","40.888","-105.66397","101900070501	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","27",,,"108","104","87","52","53","1","64","5","8",,,,"25","26","16","30","2013","2016","12"
"Black Pine","349	","Montana","SNOTEL","Granite","7210","46.414","-113.43095","170102020203	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"25","24","16","35","2005","2015","20"
"Blackhall Mtn","1119	","Wyoming","SNOTEL","Carbon","9820","41.05616","-106.71384","101800020504	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","69",,,"113","110","85","65","70","6","83","3","10",,,,"61","63","43","92","2015","2011","13"
"Blacks Fork Jct","1162	","Utah","SNOTEL","Summit","8869","40.95814","-110.5828","140401070303	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","20",,,"87","91","80","54","54","-2","36","8","5",,,,"23","22","15","34","2021","2017","12"
"Blacktail Mtn","1144	","Montana","SNOTEL","Flathead","5650","47.98288","-114.3543","170102080302	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","23",,,"82","88","88","52","48","-3","18","10","3",,,,"28","26","19","41","2021","2011","12"
"Blackwall Peak","2G03P	","British Columbia","Cooperator Snow Sensors","	","6345","49.08333","-120.76667","170200070205	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"62","62","36","86","2005","2007","18"
"Blackwater","350	","Wyoming","SNOTEL","Park","9780","44.37667","-109.79333","100800120209	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","44",,,"85","88","79","48","51","-6","20","13","4",,,,"52","50","39","75","2010","2018","16"
"Blazed Alder","351	","Oregon","SNOTEL","Clackamas","3650","45.4287","-121.85605","170800010102	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","64",,,"136","128","67","70","66","14","80","6","21",,,,"47","50","7","96","2015","2008","26"
"Blewett Pass","352	","Washington","SNOTEL","Chelan","4240","47.35037","-120.6796","170200110501	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","33",,,"114","114","55","72","67","4","73","7","17",,,,"29","29","0","46","2005","2016","23"
"Blind Bull Sum","353	","Wyoming","SNOTEL","Sublette","8650","42.964","-110.60973","140401010402	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","52",,,"98","100","76","61","61","0","50","11","11",,,,"53","52","35","77","2010","2011","21"
"Blind Park","354	","South Dakota","SNOTEL","Pennington","6890","44.10772","-103.97688","101201100104	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","7",,,"37","39","88","21","21","-11","0","19","1","Lowest",,,"19","18","7","31","2022","2009","19"
"Bloody Dick","355	","Montana","SNOTEL","Beaverhead","7600","45.16507","-113.50099","100200011002	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","26",,,"90","84","76","55","55","-5","41","14","8",,,,"29","31","20","38","2005","2011, 2018","23"
"Blue Lakes","356	","California","SNOTEL","Alpine","8067","38.608","-119.92437","180400120101	","January 19, 2022, end of day ","1-20-2022, 06:58 AM MST","46",,,"107","100","63","56","60","0","52","12","12",,,,"43","46","5","80","2012","2017","24"
